word,freq,Volume,start_dates
scope,93,9,1949-07-30
covered,118,9,1949-07-30
inauguration,2,9,1949-07-30
risky,4,9,1949-07-30
belief,24,9,1949-07-30
sovereignty,43,9,1949-07-30
literate,13,9,1949-07-30
faith,47,9,1949-07-30
illiterate,19,9,1949-07-30
narrowminded,2,9,1949-07-30
steeped,4,9,1949-07-30
fanaticism,7,9,1949-07-30
superstition,2,9,1949-07-30
vesting,16,9,1949-07-30
coequal,1,9,1949-07-30
compromise,71,9,1949-07-30
hour,126,9,1949-07-30
fag,5,9,1949-07-30
delaying,8,9,1949-07-30
wellestablished,1,9,1949-07-30
monthsi,1,9,1949-07-30
close,53,9,1949-07-30
introspection,1,9,1949-07-30
heat,3,9,1949-07-30
stress,17,9,1949-07-30
prejudice,32,9,1949-07-30
reviewed,15,9,1949-07-30
passion,21,9,1949-07-30
wear,13,9,1949-07-30
sober,3,9,1949-07-30
mad,4,9,1949-07-30
craze,1,9,1949-07-30
parliamentarism,4,9,1949-07-30
disaster,10,9,1949-07-30
killed,6,9,1949-07-30
mahabharata,2,9,1949-07-30
war,261,9,1949-07-30
reborn,1,9,1949-07-30
congressman,16,9,1949-07-30
jeopardise,6,9,1949-07-30
dog,4,9,1949-07-30
revised,25,9,1949-07-30
framed,78,9,1949-07-30
opposition,48,9,1949-07-30
paramount,7,9,1949-07-30
exercise,132,9,1949-07-30
fate,22,9,1949-07-30
irresponsible,12,9,1949-07-30
trusted,9,9,1949-07-30
drafted,60,9,1949-07-30
england,72,9,1949-07-30
hastily,2,9,1949-07-30
rectify,10,9,1949-07-30
calling,24,9,1949-07-30
someone,12,9,1949-07-30
mature,14,9,1949-07-30
shed,7,9,1949-07-30
prevailing,20,9,1949-07-30
represents,20,9,1949-07-30
veto,15,9,1949-07-30
conform,9,9,1949-07-30
frustrate,8,9,1949-07-30
avowed,2,9,1949-07-30
often,63,9,1949-07-30
especially,68,9,1949-07-30
suggestsamendments,1,9,1949-07-30
initially,14,9,1949-07-30
understandable,10,9,1949-07-30
impatience,1,9,1949-07-30
interloper,1,9,1949-07-30
speaking,208,9,1949-07-30
appreciated,16,9,1949-07-30
critical,9,9,1949-07-30
strict,9,9,1949-07-30
rigid,36,9,1949-07-30
towards,76,9,1949-07-30
adjournment,13,9,1949-07-30
idle,3,9,1949-07-30
bother,5,9,1949-07-30
fails,10,9,1949-07-30
complicated,20,9,1949-07-30
circulation,13,9,1949-07-30
foresee,13,9,1949-07-30
variety,24,9,1949-07-30
suppose,107,9,1949-07-30
honestly,13,9,1949-07-30
somehow,47,9,1949-07-30
burdened,5,9,1949-07-30
heavy,21,9,1949-07-30
despaired,1,9,1949-07-30
whatsoever,61,9,1949-07-30
artificial,14,9,1949-07-30
prove,50,9,1949-07-30
impracticable,8,9,1949-07-30
goodwill,11,9,1949-07-30
fundamental,432,9,1949-07-30
nullity,3,9,1949-07-30
insignificance,3,9,1949-07-30
technical,71,9,1949-07-30
submission,146,9,1949-07-30
delayed,13,9,1949-07-30
extraordinarily,3,9,1949-07-30
2c,1,9,1949-07-30
known,116,9,1949-07-30
thrice,1,9,1949-07-30
twice,18,9,1949-07-30
speed,8,9,1949-07-30
legislaturelegislative,1,9,1949-07-30
restriction,120,9,1949-07-30
missed,5,9,1949-07-30
venture,30,9,1949-07-30
wholeheartedly,17,9,1949-07-30
ample,32,9,1949-07-30
checked,7,9,1949-07-30
cumbersome,9,9,1949-07-30
expensive,6,9,1949-07-30
advisory,205,9,1949-07-30
convey,10,9,1949-07-30
distrust,15,9,1949-07-30
clearer,3,9,1949-07-30
intervention,12,9,1949-07-30
discloses,2,9,1949-07-30
effective,28,9,1949-07-30
paraphernalia,9,9,1949-07-30
finding,22,9,1949-07-30
minimised,1,9,1949-07-30
initiating,2,9,1949-07-30
expenditure,97,9,1949-07-30
energy,22,9,1949-07-30
involve,22,9,1949-07-30
commensurate,4,9,1949-07-30
dropped,27,9,1949-07-30
start,44,9,1949-07-30
avoid,38,9,1949-07-30
ambit,7,9,1949-07-30
incongruity,1,9,1949-07-30
crept,6,9,1949-07-30
corrected,14,9,1949-07-30
sharp,2,9,1949-07-30
education,258,9,1949-07-30
piece,35,9,1949-07-30
clothe,9,9,1949-07-30
enormous,13,9,1949-07-30
avoided,14,9,1949-07-30
copied,7,9,1949-07-30
usa,18,9,1949-07-30
australia,44,9,1949-07-30
australian,29,9,1949-07-30
thinking,53,9,1949-07-30
independently,21,9,1949-07-30
impose,79,9,1949-07-30
obligation,55,9,1949-07-30
unwanted,2,9,1949-07-30
fence,1,9,1949-07-30
aspect,87,9,1949-07-30
noconfidence,4,9,1949-07-30
persists,3,9,1949-07-30
pushed,5,9,1949-07-30
encourage,18,9,1949-07-30
explained,54,9,1949-07-30
amongst,49,9,1949-07-30
creature,6,9,1949-07-30
seldom,4,9,1949-07-30
unable,52,9,1949-07-30
lapsed,3,9,1949-07-30
summon,5,9,1949-07-30
deliberating,2,9,1949-07-30
thatin,1,9,1949-07-30
reckoning,1,9,1949-07-30
prorogued,3,9,1949-07-30
mere,97,9,1949-07-30
refusal,6,9,1949-07-30
convening,1,9,1949-07-30
reckoned,4,9,1949-07-30
abovementioned,2,9,1949-07-30
anamendment,1,9,1949-07-30
reduces,2,9,1949-07-30
alters,1,9,1949-07-30
ablest,2,9,1949-07-30
fluctuating,2,9,1949-07-30
regret,36,9,1949-07-30
omission,42,9,1949-07-30
receives,11,9,1949-07-30
excessive,8,9,1949-07-30
shown,45,9,1949-07-30
unreasonably,3,9,1949-07-30
belong,77,9,1949-07-30
contentious,5,9,1949-07-30
complaint,47,9,1949-07-30
defer,3,9,1949-07-30
abused,17,9,1949-07-30
showing,32,9,1949-07-30
admits,7,9,1949-07-30
underlying,20,9,1949-07-30
expediency,11,9,1949-07-30
practicality,2,9,1949-07-30
lengthy,4,9,1949-07-30
sleeping,3,9,1949-07-30
sleepy,1,9,1949-07-30
grace,13,9,1949-07-30
chooses,8,9,1949-07-30
ridiculous,13,9,1949-07-30
confirms,2,9,1949-07-30
watched,6,9,1949-07-30
verdict,15,9,1949-07-30
stake,5,9,1949-07-30
defect,36,9,1949-07-30
attainment,11,9,1949-07-30
summarily,6,9,1949-07-30
greatly,19,9,1949-07-30
safeguarded,21,9,1949-07-30
jeopardised,13,9,1949-07-30
powerful,33,9,1949-07-30
effectively,22,9,1949-07-30
achievement,18,9,1949-07-30
unanimous,26,9,1949-07-30
expected,60,9,1949-07-30
counselling,1,9,1949-07-30
moderating,2,9,1949-07-30
concession,62,9,1949-07-30
nugatory,3,9,1949-07-30
satisfied,133,9,1949-07-30
willing,32,9,1949-07-30
expeditiously,2,9,1949-07-30
stave,1,9,1949-07-30
upheaval,5,9,1949-07-30
agitating,8,9,1949-07-30
instigation,2,9,1949-07-30
upsetting,3,9,1949-07-30
organisation,88,9,1949-07-30
muniswamy,6,9,1949-07-30
pillay,4,9,1949-07-30
sittingsbut,1,9,1949-07-30
display,4,9,1949-07-30
greater,83,9,1949-07-30
onethird,31,9,1949-07-30
twothird,3,9,1949-07-30
threefourths,14,9,1949-07-30
spoke,32,9,1949-07-30
spoken,121,9,1949-07-30
keen,30,9,1949-07-30
differently,17,9,1949-07-30
factor,52,9,1949-07-30
reaction,26,9,1949-07-30
citadel,1,9,1949-07-30
orthodoxy,2,9,1949-07-30
sanatanism,2,9,1949-07-30
reread,1,9,1949-07-30
sacred,26,9,1949-07-30
drain,2,9,1949-07-30
revenue,323,9,1949-07-30
supporter,24,9,1949-07-30
apprehension,68,9,1949-07-30
contradiction,9,9,1949-07-30
usefulness,1,9,1949-07-30
strives,1,9,1949-07-30
67,34,9,1949-07-30
agreeing,5,9,1949-07-30
onehalf,27,9,1949-07-30
scienceb,1,9,1949-07-30
subjectsc,1,9,1949-07-30
architectured,1,9,1949-07-30
zamindar,34,9,1949-07-30
looking,40,9,1949-07-30
declaration,88,9,1949-07-30
ademocracy,1,9,1949-07-30
persuasion,3,9,1949-07-30
reasoning,5,9,1949-07-30
shrimatirenuka,1,9,1949-07-30
ray,13,9,1949-07-30
speaks,34,9,1949-07-30
closure,60,9,1949-07-30
wholesome,13,9,1949-07-30
believed,9,9,1949-07-30
luxury,8,9,1949-07-30
inadvertently,2,9,1949-07-30
tantamount,5,9,1949-07-30
imposed,90,9,1949-07-30
rectified,7,9,1949-07-30
pressing,7,9,1949-07-30
injurious,5,9,1949-07-30
scientist,17,9,1949-07-30
somebody,31,9,1949-07-30
rabindranath,8,9,1949-07-30
tagore,10,9,1949-07-30
price,59,9,1949-07-30
extending,13,9,1949-07-30
isthe,2,9,1949-07-30
listened,22,9,1949-07-30
santhanam,23,9,1949-07-30
worded,21,9,1949-07-30
occurrence,17,9,1949-07-30
tight,1,9,1949-07-30
beyond,116,9,1949-07-30
incidentally,7,9,1949-07-30
57,33,9,1949-07-30
thediscussionon,1,9,1949-07-30
journey,26,9,1949-07-30
undertake,25,9,1949-07-30
phraseology,30,9,1949-07-30
familiar,22,9,1949-07-30
limitation,81,9,1949-07-30
starting,13,9,1949-07-30
argue,20,9,1949-07-30
dead,26,9,1949-07-30
fickle,1,9,1949-07-30
zamindari,117,9,1949-07-30
emerge,6,9,1949-07-30
exceptional,10,9,1949-07-30
magnitude,9,9,1949-07-30
redraft,11,9,1949-07-30
curtail,22,9,1949-07-30
legitimate,38,9,1949-07-30
calculating,4,9,1949-07-30
forgive,4,9,1949-07-30
appreciate,52,9,1949-07-30
supposing,46,9,1949-07-30
consequence,67,9,1949-07-30
disastrous,6,9,1949-07-30
summoning,2,9,1949-07-30
dishonest,9,9,1949-07-30
cheated,2,9,1949-07-30
penalising,1,9,1949-07-30
fault,20,9,1949-07-30
deliberately,30,9,1949-07-30
finish,76,9,1949-07-30
default,5,9,1949-07-30
whittle,3,9,1949-07-30
childish,3,9,1949-07-30
isthat,49,9,1949-07-30
________article,1,9,1949-07-30
advised,27,9,1949-07-30
reserve,27,9,1949-07-30
reserved,106,9,1949-07-30
directing,3,9,1949-07-30
disallowed,3,9,1949-07-30
consonance,24,9,1949-07-30
supposed,34,9,1949-07-30
age,75,9,1949-07-30
totalitarian,7,9,1949-07-30
vetoing,2,9,1949-07-30
unjust,19,9,1949-07-30
unsound,1,9,1949-07-30
occurs,52,9,1949-07-30
canadian,21,9,1949-07-30
federation,33,9,1949-07-30
disallow,3,9,1949-07-30
potential,4,9,1949-07-30
disruptive,6,9,1949-07-30
scrutinised,4,9,1949-07-30
imaginary,8,9,1949-07-30
centralised,8,9,1949-07-30
paramountcy,2,9,1949-07-30
native,5,9,1949-07-30
experiment,13,9,1949-07-30
requires,76,9,1949-07-30
moderated,1,9,1949-07-30
frequently,6,9,1949-07-30
head,83,9,1949-07-30
confidence,68,9,1949-07-30
inclined,25,9,1949-07-30
threadbare,4,9,1949-07-30
quick,6,9,1949-07-30
disagree,7,9,1949-07-30
outsider,6,9,1949-07-30
nominee,16,9,1949-07-30
persona,5,9,1949-07-30
grata,5,9,1949-07-30
introduce,89,9,1949-07-30
amending,29,9,1949-07-30
shibbanlalsaksena,1,9,1949-07-30
misconstrued,2,9,1949-07-30
construes,1,9,1949-07-30
worse,31,9,1949-07-30
dilatoriness,1,9,1949-07-30
drew,11,9,1949-07-30
exercising,25,9,1949-07-30
no17,1,9,1949-07-30
sends,3,9,1949-07-30
expressly,18,9,1949-07-30
formality,11,9,1949-07-30
modified,49,9,1949-07-30
remit,2,9,1949-07-30
understands,4,9,1949-07-30
fall,66,9,1949-07-30
unlikely,5,9,1949-07-30
saving,19,9,1949-07-30
undertaken,30,9,1949-07-30
reflected,4,9,1949-07-30
abridge,5,9,1949-07-30
detract,8,9,1949-07-30
undoubtedly,24,9,1949-07-30
confer,44,9,1949-07-30
curtails,1,9,1949-07-30
supplant,1,9,1949-07-30
substitutedprovided,1,9,1949-07-30
son,35,9,1949-07-30
constitution________article,3,9,1949-07-30
176,10,9,1949-07-30
83a,4,9,1949-07-30
251,44,9,1949-07-30
2482,1,9,1949-07-30
2485,1,9,1949-07-30
constitution_______article,4,9,1949-07-30
83,12,9,1949-07-30
inserteddecision,1,9,1949-07-30
final2before,2,9,1949-07-30
replica,1,9,1949-07-30
167a,1,9,1949-07-30
applies,35,9,1949-07-30
members83a,1,9,1949-07-30
211,10,9,1949-07-30
127,4,9,1949-07-30
audit,3,9,1949-07-30
report,352,9,1949-07-30
state127a,2,9,1949-07-30
comptroller,7,9,1949-07-30
submitted,112,9,1949-07-30
auditing,3,9,1949-07-30
accounting,10,9,1949-07-30
insertedaudit,1,9,1949-07-30
itnone,1,9,1949-07-30
deletedthe,35,9,1949-07-30
constitution_________article,3,9,1949-07-30
197,12,9,1949-07-30
212,26,9,1949-07-30
188,79,9,1949-07-30
278,126,9,1949-07-30
judges197,2,9,1949-07-30
corresponds,3,9,1949-07-30
kunzruamendments,1,9,1949-07-30
20,117,9,1949-07-30
21,23,9,1949-07-30
substitutedsalaries,1,9,1949-07-30
schedule2,1,9,1949-07-30
scheduleprovided,1,9,1949-07-30
constitutionarticles,3,9,1949-07-30
214,20,9,1949-07-30
275,77,9,1949-07-30
chandernagore,8,9,1949-07-30
emergency,552,9,1949-07-30
inconvenient,10,9,1949-07-30
seriatim,3,9,1949-07-30
intelligently,1,9,1949-07-30
regular,25,9,1949-07-30
recess,2,9,1949-07-30
jump,7,9,1949-07-30
backwards,3,9,1949-07-30
causing,6,9,1949-07-30
inconvenience,15,9,1949-07-30
intelligent,7,9,1949-07-30
2713,2,9,1949-07-30
expression,226,9,1949-07-30
oneamendments,2,9,1949-07-30
2709,1,9,1949-07-30
2711,1,9,1949-07-30
permission,124,9,1949-07-30
2712,2,9,1949-07-30
sardarvallabhbhai,1,9,1949-07-30
patelthat,1,9,1949-07-30
selfexplanatory,7,9,1949-07-30
2713amendments,1,9,1949-07-30
2715,1,9,1949-07-30
2716,1,9,1949-07-30
2717,1,9,1949-07-30
2718,1,9,1949-07-30
190,10,9,1949-07-30
27,21,9,1949-07-30
33,25,9,1949-07-30
ajmermerwara,30,9,1949-07-30
panthpiploda,14,9,1949-07-30
coorg,39,9,1949-07-30
centrally,53,9,1949-07-30
administered,74,9,1949-07-30
desirewe,1,9,1949-07-30
adjoining,8,9,1949-07-30
magistrate,164,9,1949-07-30
commissioner,75,9,1949-07-30
poonacha,2,9,1949-07-30
perpetuate,24,9,1949-07-30
told,123,9,1949-07-30
amalgamated,10,9,1949-07-30
join,22,9,1949-07-30
rajasthan,16,9,1949-07-30
suit,70,9,1949-07-30
pondicherry,4,9,1949-07-30
improper,15,9,1949-07-30
wholehearted,15,9,1949-07-30
vii,121,9,1949-07-30
pattern,25,9,1949-07-30
sooner,18,9,1949-07-30
majesty,60,9,1949-07-30
administer,12,9,1949-07-30
directly,33,9,1949-07-30
border,34,9,1949-07-30
foreign,218,9,1949-07-30
military,49,9,1949-07-30
strategy,1,9,1949-07-30
bordering,3,9,1949-07-30
eastern,28,9,1949-07-30
pakistan,322,9,1949-07-30
sound,58,9,1949-07-30
autonomy,116,9,1949-07-30
size,5,9,1949-07-30
contains,38,9,1949-07-30
subdivision,13,9,1949-07-30
efficiency,51,9,1949-07-30
tour,9,9,1949-07-30
administrative,72,9,1949-07-30
deteriorated,6,9,1949-07-30
throughout,114,9,1949-07-30
length,56,9,1949-07-30
breadth,8,9,1949-07-30
deprived,64,9,1949-07-30
confronts,3,9,1949-07-30
food,68,9,1949-07-30
medical,27,9,1949-07-30
facility,69,9,1949-07-30
daughter,13,9,1949-07-30
shelter,7,9,1949-07-30
average,25,9,1949-07-30
absorbed,10,9,1949-07-30
whichever,15,9,1949-07-30
suicidal,2,9,1949-07-30
inimical,4,9,1949-07-30
objected,26,9,1949-07-30
rescue,12,9,1949-07-30
persuaded,7,9,1949-07-30
positive,7,9,1949-07-30
appealing,4,9,1949-07-30
curious,8,9,1949-07-30
resorted,13,9,1949-07-30
governance,6,9,1949-07-30
please,69,9,1949-07-30
inhabiting,5,9,1949-07-30
legislating,8,9,1949-07-30
sweet,22,9,1949-07-30
concrete,20,9,1949-07-30
consulted,63,9,1949-07-30
excluded,114,9,1949-07-30
inhabited,8,9,1949-07-30
hilltribes,2,9,1949-07-30
resident,43,9,1949-07-30
treated,81,9,1949-07-30
aboriginal,40,9,1949-07-30
solemn,6,9,1949-07-30
score,14,9,1949-07-30
neighbouring,19,9,1949-07-30
lieutgovernor,1,9,1949-07-30
credit,53,9,1949-07-30
reconsidered,8,9,1949-07-30
urge,35,9,1949-07-30
share,161,9,1949-07-30
spectacle,1,9,1949-07-30
huge,27,9,1949-07-30
tagged,4,9,1949-07-30
merged,39,9,1949-07-30
formed,47,9,1949-07-30
baroda,9,9,1949-07-30
lakh,198,9,1949-07-30
twinkling,2,9,1949-07-30
eye,39,9,1949-07-30
solitary,4,9,1949-07-30
contrary,56,9,1949-07-30
island,26,9,1949-07-30
evolve,36,9,1949-07-30
destroyed,10,9,1949-07-30
tiny,11,9,1949-07-30
aloof,5,9,1949-07-30
behind,88,9,1949-07-30
persuade,10,9,1949-07-30
refrain,3,9,1949-07-30
pushing,1,9,1949-07-30
presided,12,9,1949-07-30
esteemed,9,9,1949-07-30
pattabhi,2,9,1949-07-30
sitaramayya,2,9,1949-07-30
congress,180,9,1949-07-30
assumed,15,9,1949-07-30
theauthority,1,9,1949-07-30
embody,11,9,1949-07-30
latitude,13,9,1949-07-30
213,24,9,1949-07-30
subcommittee,32,9,1949-07-30
distributed,69,9,1949-07-30
exactly,72,9,1949-07-30
mukut,2,9,1949-07-30
bhargava,126,9,1949-07-30
ajmer,5,9,1949-07-30
merwara,3,9,1949-07-30
recorded,27,9,1949-07-30
dissent,8,9,1949-07-30
sentence,50,9,1949-07-30
saysaccordingly,1,9,1949-07-30
impress,12,9,1949-07-30
urgency,13,9,1949-07-30
chapter,148,9,1949-07-30
contiguous,7,9,1949-07-30
antiquated,2,9,1949-07-30
lieutenantgovernor,6,9,1949-07-30
5000,10,9,1949-07-30
15000,1,9,1949-07-30
prime,148,9,1949-07-30
thankful,19,9,1949-07-30
mischievous,4,9,1949-07-30
record,61,9,1949-07-30
discredited,2,9,1949-07-30
setup,22,9,1949-07-30
adumbrated,4,9,1949-07-30
hopelessly,6,9,1949-07-30
costly,3,9,1949-07-30
machinery,75,9,1949-07-30
snare,2,9,1949-07-30
perpetuating,3,9,1949-07-30
garb,2,9,1949-07-30
surpasses,2,9,1949-07-30
comprehension,5,9,1949-07-30
simon,7,9,1949-07-30
recommended,46,9,1949-07-30
merge,7,9,1949-07-30
justified,56,9,1949-07-30
official,374,9,1949-07-30
suffered,29,9,1949-07-30
invest,15,9,1949-07-30
outright,2,9,1949-07-30
outheroding,2,9,1949-07-30
herod,2,9,1949-07-30
1600,1,9,1949-07-30
odd,8,9,1949-07-30
square,8,9,1949-07-30
mile,36,9,1949-07-30
adjacent,7,9,1949-07-30
kanarese,8,9,1949-07-30
linguistic,23,9,1949-07-30
distribution,155,9,1949-07-30
kanara,1,9,1949-07-30
merges,1,9,1949-07-30
financial,238,9,1949-07-30
bihari,6,9,1949-07-30
village,98,9,1949-07-30
city,44,9,1949-07-30
nicobar,6,9,1949-07-30
andaman,6,9,1949-07-30
metropolis,1,9,1949-07-30
london,10,9,1949-07-30
american,50,9,1949-07-30
andamans,2,9,1949-07-30
strategic,5,9,1949-07-30
home,85,9,1949-07-30
undesirable,22,9,1949-07-30
inclusion,41,9,1949-07-30
excepting,22,9,1949-07-30
adding,35,9,1949-07-30
earned,8,9,1949-07-30
commitment,26,9,1949-07-30
multiplied,1,9,1949-07-30
prewar,5,9,1949-07-30
level,93,9,1949-07-30
pile,1,9,1949-07-30
incurring,3,9,1949-07-30
bold,15,9,1949-07-30
saturday,17,9,1949-07-30
supporting,38,9,1949-07-30
exception,120,9,1949-07-30
300,22,9,1949-07-30
topheavy,2,9,1949-07-30
adjusting,1,9,1949-07-30
scale,37,9,1949-07-30
tehsil,1,9,1949-07-30
compelled,32,9,1949-07-30
integrated,34,9,1949-07-30
integrating,3,9,1949-07-30
natural,65,9,1949-07-30
jamuna,2,9,1949-07-30
overlooked,5,9,1949-07-30
import,40,9,1949-07-30
barrier,7,9,1949-07-30
villager,10,9,1949-07-30
confronted,15,9,1949-07-30
aside,24,9,1949-07-30
extensive,21,9,1949-07-30
manage,11,9,1949-07-30
unit,119,9,1949-07-30
emphasise,22,9,1949-07-30
dictator,8,9,1949-07-30
advocating,6,9,1949-07-30
deny,54,9,1949-07-30
purposely,10,9,1949-07-30
omitting,5,9,1949-07-30
nearly,56,9,1949-07-30
ignore,10,9,1949-07-30
combined,13,9,1949-07-30
capital,102,9,1949-07-30
sentiment,71,9,1949-07-30
unheard,6,9,1949-07-30
mentioning,11,9,1949-07-30
imagine,34,9,1949-07-30
selfgoverning,16,9,1949-07-30
distance,24,9,1949-07-30
thirdrate,2,9,1949-07-30
sentimental,18,9,1949-07-30
notified,10,9,1949-07-30
shahadara,1,9,1949-07-30
circumference,2,9,1949-07-30
18,48,9,1949-07-30
suburban,1,9,1949-07-30
town,37,9,1949-07-30
learn,110,9,1949-07-30
combining,4,9,1949-07-30
fine,15,9,1949-07-30
shelved,1,9,1949-07-30
selfgovernment,42,9,1949-07-30
civic,5,9,1949-07-30
putthe,14,9,1949-07-30
added3,3,9,1949-07-30
no2713,1,9,1949-07-30
no2722,1,9,1949-07-30
substitutedcreation,1,9,1949-07-30
continuance,23,9,1949-07-30
lieutenant,5,9,1949-07-30
partly,26,9,1949-07-30
law2,2,9,1949-07-30
amends,6,9,1949-07-30
principal,29,9,1949-07-30
47,11,9,1949-07-30
includes,61,9,1949-07-30
messrs,12,9,1949-07-30
munshi,52,9,1949-07-30
citizen,431,9,1949-07-30
exclude,64,9,1949-07-30
owned,25,9,1949-07-30
reminder,7,9,1949-07-30
investigated,6,9,1949-07-30
drawing,14,9,1949-07-30
26th,72,9,1949-07-30
1950,52,9,1949-07-30
rushed,9,9,1949-07-30
controlled,27,9,1949-07-30
autonomous,145,9,1949-07-30
ad,26,9,1949-07-30
hoc,18,9,1949-07-30
frankly,24,9,1949-07-30
disappointed,10,9,1949-07-30
goby,3,9,1949-07-30
stepmotherly,3,9,1949-07-30
treatment,45,9,1949-07-30
ignored,23,9,1949-07-30
published,59,9,1949-07-30
denied,48,9,1949-07-30
pattabhisitaramayya,1,9,1949-07-30
eminent,34,9,1949-07-30
shrigopalaswamiayyangar,1,9,1949-07-30
unanimously,25,9,1949-07-30
2706,2,9,1949-07-30
readsthat,1,9,1949-07-30
substituted212,1,9,1949-07-30
state2,7,9,1949-07-30
warrant,16,9,1949-07-30
seal,3,9,1949-07-30
thusthat,1,9,1949-07-30
copy,45,9,1949-07-30
1a,11,9,1949-07-30
direction,130,9,1949-07-30
iiib,2,9,1949-07-30
footing,34,9,1949-07-30
affecting,24,9,1949-07-30
convince,19,9,1949-07-30
extra,10,9,1949-07-30
receiving,12,9,1949-07-30
disappointing,2,9,1949-07-30
liberalise,1,9,1949-07-30
us,16,9,1949-07-30
qualifying,2,9,1949-07-30
2722,1,9,1949-07-30
provideda,1,9,1949-07-30
aid,28,9,1949-07-30
claimed,19,9,1949-07-30
comprehensive,41,9,1949-07-30
unfair,35,9,1949-07-30
treat,33,9,1949-07-30
alike,5,9,1949-07-30
altered,51,9,1949-07-30
cover,82,9,1949-07-30
washington,9,9,1949-07-30
canberra,4,9,1949-07-30
compare,34,9,1949-07-30
civilization,17,9,1949-07-30
commercial,41,9,1949-07-30
industrial,93,9,1949-07-30
built,16,9,1949-07-30
whosoever,5,9,1949-07-30
migrated,100,9,1949-07-30
aspiration,16,9,1949-07-30
analogy,5,9,1949-07-30
intermingled,1,9,1949-07-30
transport,21,9,1949-07-30
electricity,13,9,1949-07-30
water,30,9,1949-07-30
supply,49,9,1949-07-30
essential,88,9,1949-07-30
entity,9,9,1949-07-30
respected,28,9,1949-07-30
jawaharlal,32,9,1949-07-30
nehru,54,9,1949-07-30
publicly,3,9,1949-07-30
sympathy,46,9,1949-07-30
carried,128,9,1949-07-30
cheap,27,9,1949-07-30
jibe,1,9,1949-07-30
wider,25,9,1949-07-30
demanded,15,9,1949-07-30
suffering,41,9,1949-07-30
mention,136,9,1949-07-30
trust,75,9,1949-07-30
sewage,2,9,1949-07-30
electric,4,9,1949-07-30
deplorable,7,9,1949-07-30
magistracy,10,9,1949-07-30
police,139,9,1949-07-30
circuit,2,9,1949-07-30
avail,15,9,1949-07-30
figure,169,9,1949-07-30
value,98,9,1949-07-30
65,56,9,1949-07-30
35,41,9,1949-07-30
modest,8,9,1949-07-30
persistently,1,9,1949-07-30
indifference,8,9,1949-07-30
heed,3,9,1949-07-30
grievance,36,9,1949-07-30
young,23,9,1949-07-30
benefited,19,9,1949-07-30
location,2,9,1949-07-30
examine,60,9,1949-07-30
waterworks,1,9,1949-07-30
source,108,9,1949-07-30
income,190,9,1949-07-30
maid,1,9,1949-07-30
pressure,16,9,1949-07-30
road,51,9,1949-07-30
sanitation,13,9,1949-07-30
slum,3,9,1949-07-30
poor,95,9,1949-07-30
joined,12,9,1949-07-30
behaved,2,9,1949-07-30
behaving,3,9,1949-07-30
entertain,24,9,1949-07-30
callousness,2,9,1949-07-30
situated,26,9,1949-07-30
p,216,9,1949-07-30
selling,6,9,1949-07-30
rs7,1,9,1949-07-30
maund,7,9,1949-07-30
rs9to,1,9,1949-07-30
chara,1,9,1949-07-30
fodder,2,9,1949-07-30
r,218,9,1949-07-30
gurgaon,4,9,1949-07-30
rohtak,4,9,1949-07-30
rs9,1,9,1949-07-30
hardship,27,9,1949-07-30
persistent,2,9,1949-07-30
rationing,2,9,1949-07-30
listens,3,9,1949-07-30
side,121,9,1949-07-30
biggest,13,9,1949-07-30
cloth,16,9,1949-07-30
northern,19,9,1949-07-30
ruined,8,9,1949-07-30
allotting,3,9,1949-07-30
distributing,11,9,1949-07-30
western,25,9,1949-07-30
regime,30,9,1949-07-30
ceased,18,9,1949-07-30
quietly,3,9,1949-07-30
patiently,8,9,1949-07-30
freedom,317,9,1949-07-30
lagged,1,9,1949-07-30
sacrifice,43,9,1949-07-30
struggle,30,9,1949-07-30
hakim,1,9,1949-07-30
ajmal,1,9,1949-07-30
khan,3,9,1949-07-30
ansari,1,9,1949-07-30
swami,8,9,1949-07-30
shradhanand,1,9,1949-07-30
produced,91,9,1949-07-30
caliber,1,9,1949-07-30
lala,8,9,1949-07-30
hardayal,1,9,1949-07-30
contributed,12,9,1949-07-30
movement,92,9,1949-07-30
